start_time	robot_id	from_position_id	to_position_id	measured_gps_x	measured_gps_y	real_gps_x	real_gps_y	measured_orientation	real_orientation	measured_lidar_distance	measured_radar_distance	real_distance	measured_temperature	real_temperature	decided_action	action_successful	holding_item_id	cardinality
184	27	47	47	2	17	1	17	Down	Down	9	10	0	93.06922	93.486084	DoNothing	True		1
184	22	428	428	14	8	14	8	Up	Up			0	106.33581	105.2553	DoNothing	True		4
184	25	52	53	1	23	1	22	Up	Up	6	6	0	61.000225	60.822334	StepForward	True		
184	18	696	696	23	6	23	6	Left	Left			0	104.197556	103.85115	DoNothing	True		11
184	0	842	842	28	2	28	2	Down	Down	2	2	0	35.677414	35.569878	DoNothing	True		12
184	5	532	532	17	22	17	22	Left	Left	9	8	0	29.193537	29.584984	TurnLeft	True		
184	8	356	356	11	26	11	26	Up	Up	3	3	0	75.082214	75.63461	DoNothing	True		1
184	13	219	249	8	9	7	9	Right	Right			0	46.419483	46.773808	StepForward	True		
184	3	852	852	28	12	28	12	Right	Right	1	1	0	92.401146	91.75419	DoNothing	True		10
184	26	202	203	6	22	6	22	Up	Up	7	7	0	29.882908	29.671906	StepForward	True		
184	29	525	525	17	15	17	15	Down	Down			0	45.403393	45.153515	TurnLeft	True		
184	16	746	746	24	27	24	26	Up	Up	4	3	0	38.52617	38.554977	DoNothing	True		8
184	11	406	406	13	18	13	16	Up	Up	3	3	0	84.916916	85.100555	DoNothing	True		5
184	19	87	87	3	27	2	27	Left	Left	2	2	0	75.92012	75.87479	DoNothing	True		8
184	14	137	137	4	17	4	17	Left	Left	1	1	0	33.391205	32.93913	DoNothing	True		1
184	9	437	437	13	17	14	17	Up	Up	7	7	0	66.77325	66.62893	DoNothing	True		6
184	28	34	34	2	3	1	4	Down	Down	2	1	0	45.127167	45.709133	TurnLeft	True		
184	1	76	46	2	17	2	16	Left	Left	2	2	0	70.18918	69.970406	StepForward	True		
184	17	36	36	1	6	1	6	Left	Left	1	1	0	95.083435	94.903114	DoNothing	True		3
184	6	268	268	8	28	8	28	Left	Left	7	8	0	58.175423	57.963608	DoNothing	True		7
184	20	77	77	2	17	2	17	Up	Up	3	3	0	95.72992	95.942986	DoNothing	True		1
184	12	761	731	25	11	25	11	Left	Left			0	24.407568	24.956072	StepForward	True		
184	15	859	859	28	19	28	19	Right	Right	1	0	0	56.654152	56.176067	DoNothing	True		9
185	13	249	279	9	10	8	9	Right	Right			0	111.38293	111.58571	StepForward	True		
185	26	203	204	6	23	6	23	Up	Up	6	6	0	92.80228	92.85903	StepForward	True		
185	10	628	628	19	28	20	28	Left	Left	5	5	0	81.888504	81.80008	DoNothing	True		7
185	21	304	304	10	4	10	4	Up	Up			0	111.05695	110.352036	DoNothing	True		3
185	17	36	36	0	6	1	6	Left	Left	1	1	0	94.62528	94.903114	DoNothing	True		3
185	6	268	268	8	28	8	28	Left	Left	7	7	0	58.24995	57.963608	DoNothing	True		7
185	11	406	406	14	16	13	16	Up	Up	3	3	0	85.27099	85.100555	DoNothing	True		5
185	28	34	34	1	4	1	4	Right	Right	4	4	0	46.101234	45.709133	TurnRight	True		
185	18	696	696	23	6	23	6	Left	Left			0	102.266014	103.85115	DoNothing	True		11
185	22	428	428	13	8	14	8	Up	Up			0	104.45217	105.2553	DoNothing	True		4
185	23	38	38	1	8	1	8	Left	Left	0	1	0	77.469536	77.69281	DoNothing	True		2
185	29	525	555	17	15	17	15	Right	Right	7	7	0	45.201588	45.153515	StepForward	True		
185	5	532	531	17	22	17	22	Down	Down	4	4	0	29.619421	29.584984	StepForward	True		
185	16	746	746	24	26	24	26	Up	Up	3	3	0	38.515755	38.554977	DoNothing	True		8
185	3	852	852	28	12	28	12	Right	Right	1	1	0	91.65964	91.75419	DoNothing	True		10
185	19	87	87	2	27	2	27	Left	Left	2	2	0	75.989296	75.87479	DoNothing	True		8
185	9	437	437	14	16	14	17	Up	Up	7	7	0	66.54648	66.62893	DoNothing	True		6
185	14	137	137	4	17	4	17	Left	Left	1	0	0	32.842964	32.93913	DoNothing	True		1
185	2	298	328	9	28	9	28	Right	Right	5	5	0	56.27043	56.486076	StepForward	True		
185	15	859	859	28	19	28	19	Right	Right	1	1	0	56.346703	56.176067	DoNothing	True		9
185	25	53	54	2	23	1	23	Up	Up	5	4	0	54.426876	53.877937	StepForward	True		
185	1	46	46	1	16	1	16	Left	Left	1	1	0	98.20772	98.136566	TurnLeft	True		
185	24	155	185	6	5	5	5	Right	Right			0	55.683712	55.894836	StepForward	True		
185	27	47	47	1	17	1	17	Down	Down	1	1	0	93.46325	93.486084	DoNothing	True		1
185	8	356	356	11	26	11	26	Up	Up	3	3	0	75.77314	75.63461	DoNothing	True		1
185	0	842	842	28	2	28	2	Down	Down	2	2	0	35.84643	35.569878	DoNothing	True		12
185	20	77	77	2	17	2	17	Up	Up	3	3	0	96.01313	95.942986	DoNothing	True		1
185	12	731	701	24	11	24	11	Left	Left			0	115.380905	114.45656	StepForward	True		
186	10	628	628	20	28	20	28	Left	Left	5	6	0	81.25726	81.80008	DoNothing	True		7
186	23	38	38	2	7	1	8	Left	Left	1	1	0	77.82015	77.69281	DoNothing	True		2
186	13	279	309	9	9	9	9	Right	Right			0	62.67707	62.62654	StepForward	True		
186	29	555	556	18	16	18	15	Right	Right	6	6	0	30.913511	31.02016	StepForward	True		
186	19	87	87	2	27	2	27	Left	Left	2	2	0	75.46326	75.87479	DoNothing	True		8
186	6	268	268	8	26	8	28	Left	Left	7	7	0	57.90783	57.963608	DoNothing	True		7
186	11	406	406	13	16	13	16	Up	Up	3	4	0	85.36696	85.100555	DoNothing	True		5
186	22	428	428	15	10	14	8	Up	Up			0	104.136444	105.2553	DoNothing	True		4
186	3	852	852	28	12	28	12	Right	Right	1	1	0	92.00576	91.75419	DoNothing	True		10
186	27	47	47	2	17	1	17	Down	Down	1	1	0	93.17336	93.486084	DoNothing	True		1
186	9	437	437	14	17	14	17	Up	Up	7	7	0	65.987625	66.62893	DoNothing	True		6
186	28	34	34	1	4	1	4	Down	Down	2	2	0	46.007416	45.709133	TurnRight	True		
186	0	842	842	28	1	28	2	Down	Down	2	2	0	35.444893	35.569878	DoNothing	True		12
186	2	328	358	10	28	10	28	Right	Right	4	4	0	68.2081	68.19515	StepForward	True		
186	26	204	205	7	23	6	24	Up	Up	5	5	0	110.17501	111.20296	StepForward	True		
186	8	356	356	11	26	11	26	Up	Up	2	2	0	75.21441	75.63461	DoNothing	True		1
186	18	696	696	23	6	23	6	Left	Left			0	100.41564	103.85115	DoNothing	True		11
186	1	46	45	2	16	1	16	Down	Down	8	8	0	98.183464	98.136566	StepForward	True		
186	17	36	36	1	7	1	6	Left	Left	1	1	0	94.80812	94.903114	DoNothing	True		3
186	16	746	746	24	26	24	26	Up	Up	3	3	0	38.147434	38.554977	DoNothing	True		8
186	12	701	671	23	13	23	11	Left	Left			0	80.951836	80.99382	StepForward	True		
186	20	77	77	2	17	2	17	Up	Up	3	4	0	95.79854	95.942986	DoNothing	True		1
186	14	137	137	4	17	4	17	Left	Left	1	1	0	33.09605	32.93913	DoNothing	True		1
186	24	185	215	6	5	6	5	Right	Right			0	102.978905	101.31998	StepForward	True		
186	25	54	55	1	24	1	24	Up	Up	4	4	0	118.40611	117.927704	StepForward	True		
186	15	859	859	28	19	28	19	Right	Right	1	1	0	56.2075	56.176067	DoNothing	True		9
186	21	304	304	10	5	10	4	Up	Up	5	4	0	109.83292	110.352036	DoNothing	True		3
186	5	531	501	17	21	17	21	Down	Down	3	3	0	95.78401	95.400116	StepForward	True		
187	12	671	641	22	11	22	11	Left	Left			0	110.31094	109.26411	StepForward	True		
187	18	696	696	23	6	23	6	Left	Left			0	102.20675	103.85115	DoNothing	True		11
187	13	309	339	10	9	10	9	Right	Right			0	72.200806	72.56842	StepForward	True		
187	19	87	87	2	27	2	27	Left	Left	2	1	0	75.900856	75.87479	DoNothing	True		8
187	9	437	437	14	17	14	17	Up	Up	7	8	0	65.92098	66.62893	DoNothing	True		6
187	1	45	44	1	15	1	15	Down	Down	7	7	0	70.86711	70.69244	StepForward	True		
187	6	268	268	8	29	8	28	Left	Left	7	7	0	57.48982	57.963608	DoNothing	True		7
187	11	406	406	13	16	13	16	Up	Up	3	3	0	85.69302	85.100555	DoNothing	True		5
187	21	304	304	11	4	10	4	Left	Up			0	110.90498	110.352036	DoNothing	True		3
187	15	859	859	28	19	28	19	Right	Right	1	1	0	55.558056	56.176067	DoNothing	True		9
187	29	556	556	18	16	18	16	Up	Up	1	1	0	117.11109	115.81523	TurnLeft	True		
187	24	215	245	7	5	7	5	Right	Right			0	103.45717	105.58169	StepForward	True		
187	27	47	47	0	17	1	17	Down	Down	3	3	0	93.727234	93.486084	DoNothing	True		1
187	25	55	56	1	25	1	25	Up	Up	3	3	0	32.373016	32.28752	StepForward	True		
187	5	501	471	16	21	16	21	Left	Left			0	110.18405	110.263016	StepForward	True		
187	28	34	34	1	4	1	4	Left	Left			0	46.258854	45.709133	TurnRight	True		
187	3	852	852	28	12	28	12	Right	Right	1	1	0	91.64921	91.75419	DoNothing	True		10
187	0	842	842	28	2	28	2	Down	Down	2	2	0	35.45672	35.569878	DoNothing	True		12
187	20	77	77	2	18	2	17	Up	Up	4	3	0	95.717674	95.942986	DoNothing	True		1
187	23	38	38	1	7	1	8	Left	Left	1	1	0	77.6679	77.69281	DoNothing	True		2
187	26	205	206	6	25	6	25	Up	Up	4	4	0	46.024014	45.827705	StepForward	True		
187	2	358	388	11	28	11	28	Right	Right	3	3	0	55.11886	54.85982	StepForward	True		
187	10	628	628	20	28	20	28	Left	Left	5	5	0	82.110916	81.80008	DoNothing	True		7
187	22	428	428	13	8	14	8	Up	Up			0	107.137474	105.2553	DoNothing	True		4
187	8	356	356	11	25	11	26	Up	Up	3	3	0	75.46636	75.63461	DoNothing	True		1
187	14	137	137	4	17	4	17	Left	Left	1	1	0	32.108746	32.93913	DoNothing	True		1
187	16	746	746	24	25	24	26	Up	Up	3	3	0	39.13296	38.554977	DoNothing	True		8
187	17	36	36	1	6	1	6	Left	Left	1	1	0	94.93558	94.903114	DoNothing	True		3
188	2	388	418	12	28	12	28	Right	Right	2	2	0	61.682304	61.48937	StepForward	True		
188	10	628	628	20	28	20	28	Left	Left	5	5	0	82.3226	81.80008	DoNothing	True		7
188	11	406	406	13	16	13	16	Up	Up	3	3	0	84.7226	85.100555	DoNothing	True		5
188	21	304	304	10	4	10	4	Up	Up			0	110.56137	110.352036	DoNothing	True		3
188	28	34	34	2	4	1	4	Up	Up	2	2	0	46.18776	45.709133	TurnRight	True		
188	27	47	47	1	17	1	17	Down	Down	3	3	0	94.13597	93.486084	DoNothing	True		1
188	23	38	38	1	8	1	8	Left	Left	1	1	0	77.15216	77.69281	DoNothing	True		2
188	17	36	36	1	7	1	6	Left	Left	1	1	0	94.722496	94.903114	DoNothing	True		3
188	26	206	207	5	26	6	26	Up	Up	3	3	0	21.866365	21.835674	StepForward	True		
188	13	339	369	11	9	11	9	Right	Right			0	112.11222	112.55245	StepForward	True		
188	6	268	268	8	28	8	28	Left	Left	7	7	0	58.325047	57.963608	DoNothing	True		7
188	25	56	57	1	26	1	26	Up	Up	2	2	0	36.85527	36.92817	StepForward	True		
188	22	428	428	10	9	14	8	Up	Up			0	105.110695	105.2553	DoNothing	True		4
188	15	859	859	28	19	28	19	Right	Right	1	1	0	56.65774	56.176067	DoNothing	True		9
188	18	696	696	23	5	23	6	Left	Left			0	103.62275	103.85115	DoNothing	True		11
188	14	137	137	4	17	4	17	Left	Left	1	1	0	32.729687	32.93913	DoNothing	True		1
188	16	746	746	25	25	24	26	Up	Up	3	3	0	38.29331	38.554977	DoNothing	True		8
188	12	641	611	21	11	21	11	Left	Left			0	53.78064	53.439987	StepForward	True		
188	3	852	852	27	12	28	12	Right	Right	1	1	0	91.374596	91.75419	DoNothing	True		10
188	1	44	43	1	14	1	14	Down	Down		6	0	109.67948	110.45815	StepForward	True		
188	5	471	471	14	22	15	21	Left	Left			0	109.232445	106.980774	TurnRight	True		
188	24	245	275	8	5	8	5	Right	Right			0	88.3252	88.73799	StepForward	True		
188	0	842	842	28	2	28	2	Down	Down	2	2	0	35.50095	35.569878	DoNothing	True		12
188	9	437	437	13	19	14	17	Up	Up	7	7	0	66.43619	66.62893	DoNothing	True		6
188	20	77	77	2	17	2	17	Up	Up	3	3	0	95.67846	95.942986	DoNothing	True		1
188	8	356	356	11	26	11	26	Up	Up	3	3	0	75.34859	75.63461	DoNothing	True		1
188	19	87	87	2	27	2	27	Left	Left	1	1	0	75.830086	75.87479	DoNothing	True		8
188	29	556	556	18	16	18	16	Left	Left	5	5	0	115.23468	115.81523	TurnLeft	True		
189	1	43	42	1	12	1	13	Down	Down	5	5	0	59.918007	60.35675	StepForward	True		
189	5	471	471	15	21	15	21	Up	Up	5	6	0	106.165726	106.980774	TurnRight	True		
189	28	34	34	1	4	1	4	Right	Right	4	4	0	45.599354	45.709133	TurnRight	True		
189	19	87	87	2	27	2	27	Left	Left	1	1	0	75.85808	75.87479	DoNothing	True		8
189	22	428	428	10	8	14	8	Up	Up			0	103.904526	105.2553	DoNothing	True		4
189	18	696	696	23	6	23	6	Left	Left			0	105.169914	103.85115	DoNothing	True		11
189	23	38	38	1	7	1	8	Left	Left	1	1	0	77.22281	77.69281	DoNothing	True		2
189	21	304	304	10	4	10	4	Up	Up			0	109.95424	110.352036	DoNothing	True		3
189	3	852	852	28	12	28	12	Right	Right	1	1	0	91.9325	91.75419	DoNothing	True		10
189	25	57	57	0	27	1	27	Up	Up	1	1	0	55.581554	55.85976	TurnRight	True		
189	20	77	77	2	17	2	17	Up	Up	3	3	0	96.26771	95.942986	DoNothing	True		1
189	0	842	842	28	2	28	2	Down	Down	2	2	0	35.966217	35.569878	DoNothing	True		12
189	6	268	268	8	28	8	28	Left	Left	7	7	0	58.37046	57.963608	DoNothing	True		7
189	10	628	628	20	28	20	28	Left	Left	5	5	0	81.77654	81.80008	DoNothing	True		7
189	13	369	399	11	9	12	9	Right	Right			0	95.845474	96.14891	StepForward	True		
189	27	47	47	0	17	1	17	Down	Down	5	6	0	93.61716	93.486084	DoNothing	True		1
189	17	36	36	1	6	1	6	Left	Left	1	1	0	94.64676	94.903114	DoNothing	True		3
189	8	356	356	11	26	11	26	Up	Up	3	3	0	75.649574	75.63461	DoNothing	True		1
189	29	556	555	18	16	18	16	Down	Down			0	113.87191	115.81523	StepForward	True		
189	11	406	406	13	16	13	16	Up	Up	3	3	0	85.32086	85.100555	DoNothing	True		5
189	16	746	746	25	26	24	26	Up	Up	3	3	0	38.391106	38.554977	DoNothing	True		8
189	12	611	581	20	11	20	11	Left	Left			0	60.16332	60.47318	StepForward	True		
189	24	275	305	9	5	9	5	Right	Right			0	45.983025	45.981403	StepForward	True		
189	15	859	859	28	19	28	19	Right	Right	1	1	0	56.28388	56.176067	DoNothing	True		9
189	14	137	137	5	17	4	17	Left	Left	1	1	0	32.774506	32.93913	DoNothing	True		1
189	9	437	437	14	16	14	17	Up	Up	7	7	0	66.492516	66.62893	DoNothing	True		6
189	26	207	208	6	27	6	27	Up	Up	2	2	0	52.760674	53.26823	StepForward	True		
189	2	418	418	12	28	13	28	Right	Right	1	1	0	99.41786	99.4672	TurnRight	True		
190	25	57	57	0	27	1	27	Right	Right	1	1	0	55.478638	55.85976	TurnRight	True		
190	16	746	746	24	26	24	26	Up	Up	3	4	0	38.307205	38.554977	DoNothing	True		8
190	21	304	304	11	4	10	4	Right	Up	1	1	0	106.91863	110.352036	DoNothing	True		3
190	0	842	842	28	2	28	2	Down	Down	2	2	0	35.586353	35.569878	DoNothing	True		12
190	22	428	428	17	6	14	8	Up	Up			0	106.78144	105.2553	DoNothing	True		4
190	14	137	137	4	17	4	17	Left	Left	1	1	0	33.502087	32.93913	DoNothing	True		1
190	1	42	41	2	11	1	12	Down	Down	4	4	0	114.79339	116.9745	StepForward	True		
190	27	47	47	0	17	1	17	Down	Down	6	5	0	93.432915	93.486084	DoNothing	True		1
190	15	859	859	28	19	28	19	Right	Right	1	1	0	56.09021	56.176067	DoNothing	True		9
190	18	696	696	23	6	23	6	Left	Left			0	106.669075	103.85115	DoNothing	True		11
190	29	555	525	18	15	18	15	Down	Down			0	30.451124	31.02016	StepForward	True		
190	5	471	501	17	21	15	21	Right	Right		6	0	107.02007	106.980774	StepForward	True		
190	12	581	551	20	12	19	11	Left	Left			0	34.68314	34.613487	StepForward	True		
190	2	418	417	13	28	13	28	Down	Down	9	9	0	99.42179	99.4672	StepForward	True		
190	28	34	34	1	4	1	4	Down	Down	2	2	0	45.862232	45.709133	TurnRight	True		
190	24	305	335	10	5	10	5	Right	Right			0	25.391584	24.826628	StepForward	True		
190	6	268	268	8	28	8	28	Left	Left	2	2	0	58.221436	57.963608	DoNothing	True		7
190	26	208	208	6	28	6	28	Up	Up	1	1	0	100.221436	102.29159	TurnRight	True		
190	11	406	406	13	15	13	16	Up	Up	3	3	0	85.155304	85.100555	DoNothing	True		5
190	17	36	36	2	6	1	6	Left	Left	1	1	0	94.794136	94.903114	DoNothing	True		3
190	8	356	356	11	26	11	26	Up	Up	3	4	0	75.45567	75.63461	DoNothing	True		1
190	23	38	38	0	8	1	8	Left	Left	1	1	0	77.84293	77.69281	DoNothing	True		2
190	10	628	628	21	28	20	28	Left	Left	5	5	0	82.29217	81.80008	DoNothing	True		7
190	13	399	429	13	9	13	9	Right	Right			0	102.405815	101.71224	StepForward	True		
190	19	87	87	2	26	2	27	Left	Left	0	1	0	75.734344	75.87479	DoNothing	True		8
190	3	852	852	28	12	28	12	Right	Right	1	0	0	91.480995	91.75419	DoNothing	True		10
190	9	437	437	14	16	14	17	Up	Up	7	7	0	66.65338	66.62893	DoNothing	True		6
190	20	77	77	2	17	2	17	Up	Up	3	3	0	95.84804	95.942986	DoNothing	True		1
191	12	551	521	18	11	18	11	Left	Left			0	61.533356	61.603096	StepForward	True		
191	2	417	416	13	27	13	27	Down	Down	8	8	0	33.234543	33.5457	StepForward	True		
191	0	842	842	28	3	28	2	Down	Down	2	2	0	35.068222	35.569878	DoNothing	True		12
191	18	696	696	23	6	23	6	Left	Left			0	102.94593	103.85115	DoNothing	True		11
191	10	628	628	20	28	20	28	Left	Left	6	5	0	81.76464	81.80008	DoNothing	True		7
191	29	525	525	17	15	17	15	Left	Left	5	5	0	45.085453	45.153515	TurnRight	True		
191	20	77	77	2	17	2	17	Up	Up	3	3	0	96.158936	95.942986	DoNothing	True		1
191	26	208	238	6	28	6	28	Right	Right	2	2	0	102.36844	102.29159	StepForward	True		
191	22	428	428	15	7	14	8	Up	Up	1	1	0	106.65804	105.2553	DoNothing	True		4
191	11	406	406	13	16	13	16	Up	Up	3	3	0	84.95876	85.100555	DoNothing	True		5
191	9	437	437	14	17	14	17	Up	Up	7	7	0	66.75706	66.62893	DoNothing	True		6
191	27	47	47	1	18	1	17	Down	Down	6	6	0	93.68549	93.486084	DoNothing	True		1
191	19	87	87	2	28	2	27	Left	Left	1	1	0	75.45227	75.87479	DoNothing	True		8
191	1	41	40	2	11	1	11	Down	Down	3	3	0	116.470924	117.46255	StepForward	True		
191	6	268	268	8	27	8	28	Left	Left	1	0	0	58.128403	57.963608	DoNothing	True		7
191	17	36	36	0	6	1	6	Left	Left	1	1	0	94.57869	94.903114	DoNothing	True		3
191	25	57	56	1	27	1	27	Down	Down	10	10	0	55.69409	55.85976	StepForward	True		
191	28	34	34	1	3	1	4	Left	Left			0	45.69766	45.709133	TurnRight	True		
191	16	746	746	24	25	24	26	Up	Up	3	3	0	38.90634	38.554977	DoNothing	True		8
191	3	852	852	29	13	28	12	Right	Right	1	0	0	91.87057	91.75419	DoNothing	True		10
191	14	137	137	4	17	4	17	Left	Left	1	2	0	32.781296	32.93913	DoNothing	True		1
191	8	356	356	11	26	11	26	Up	Up	3	3	0	75.202736	75.63461	DoNothing	True		1
191	21	304	304	10	4	10	4	Up	Up			0	110.219345	110.352036	DoNothing	True		3
191	15	859	859	28	19	28	19	Right	Right	1	1	0	56.63812	56.176067	DoNothing	True		9
191	13	429	459	14	9	14	9	Right	Right			0	102.98158	103.86455	StepForward	True		
191	23	38	38	1	9	1	8	Left	Left	1	1	0	77.347755	77.69281	DoNothing	True		2
191	5	501	501	16	21	16	21	Right	Right	5	5	0	109.15099	110.263016	StepForward	False		
191	24	335	365	11	6	11	5	Right	Right			0	25.440262	25.252234	StepForward	True		
192	12	521	491	17	12	17	11	Left	Left			0	44.501514	44.389816	StepForward	True		
192	14	137	137	5	17	4	17	Left	Left	1	1	0	33.478542	32.93913	DoNothing	True		1
192	0	842	842	28	2	28	2	Down	Down	2	2	0	35.539875	35.569878	DoNothing	True		12
192	22	428	428	14	8	14	8	Up	Up			0	103.99907	105.2553	DoNothing	True		4
192	23	38	38	1	8	1	8	Left	Left	1	1	0	77.89383	77.69281	DoNothing	True		2
192	19	87	87	0	27	2	27	Left	Left	2	2	0	75.71863	75.87479	DoNothing	True		8
192	1	40	39	0	10	1	10	Down	Down	2	2	0	27.05182	27.135218	StepForward	True		
192	25	56	55	1	26	1	26	Down	Down	9	9	0	36.284714	36.92817	StepForward	True		
192	6	268	268	8	28	8	28	Left	Left	1	1	0	58.079536	57.963608	DoNothing	True		7
192	13	459	489	16	9	15	9	Right	Right			0	30.36568	30.581783	StepForward	True		
192	21	304	304	10	4	10	4	Up	Up			0	112.29968	110.352036	DoNothing	True		3
192	17	36	36	1	6	1	6	Left	Left	1	1	0	94.70554	94.903114	DoNothing	True		3
192	11	406	406	13	15	13	16	Up	Up	3	3	0	85.283714	85.100555	DoNothing	True		5
192	28	34	34	1	4	1	4	Up	Up	2	2	0	45.887447	45.709133	TurnRight	True		
192	2	416	415	14	26	13	26	Down	Down	7	7	0	55.419094	55.609707	StepForward	True		
192	18	696	696	23	6	23	6	Left	Left			0	106.14234	103.85115	DoNothing	True		11
192	24	365	395	11	5	12	5	Right	Right			0	39.25376	39.500717	StepForward	True		
192	29	525	525	17	15	17	15	Up	Up	2	2	0	45.393883	45.153515	TurnRight	True		
192	16	746	746	24	26	24	26	Up	Up	3	3	0	38.50243	38.554977	DoNothing	True		8
192	8	356	356	12	25	11	26	Up	Up	3	3	0	75.59913	75.63461	DoNothing	True		1
192	3	852	852	28	12	28	12	Right	Right	1	1	0	91.5259	91.75419	DoNothing	True		10
192	27	47	47	0	17	1	17	Down	Down	8	8	0	93.82481	93.486084	DoNothing	True		1
192	26	238	238	7	28	7	28	Right	Right	1	1	0	36.616207	36.782616	TurnRight	True		
192	5	501	501	17	21	16	21	Up	Up	2	2	0	110.18876	110.263016	TurnLeft	True		
192	15	859	859	28	19	28	19	Right	Right	1	1	0	56.27283	56.176067	DoNothing	True		9
192	9	437	437	14	17	14	17	Up	Up	7	7	0	66.39726	66.62893	DoNothing	True		6
192	10	628	628	20	28	20	28	Left	Left	5	5	0	81.959885	81.80008	DoNothing	True		7
192	20	77	77	3	17	2	17	Up	Up	3	3	0	96.082016	95.942986	DoNothing	True		1
193	29	525	555	19	15	17	15	Right	Right	7	7	0	44.909885	45.153515	StepForward	True		
193	14	137	137	3	19	4	17	Left	Left	1	1	0	32.828403	32.93913	DoNothing	True		1
193	10	628	628	20	28	20	28	Left	Left	5	6	0	81.382805	81.80008	DoNothing	True		7
193	20	77	77	2	17	2	17	Up	Up	3	3	0	95.91736	95.942986	DoNothing	True		1
193	0	842	842	28	2	28	2	Down	Down	2	2	0	36.158947	35.569878	DoNothing	True		12
193	18	696	696	23	6	23	6	Left	Left			0	103.89602	103.85115	DoNothing	True		11
193	23	38	38	2	8	1	8	Left	Left	1	1	0	78.03614	77.69281	DoNothing	True		2
193	28	34	34	1	4	1	4	Right	Right	4	4	0	46.08174	45.709133	TurnRight	True		
193	11	406	406	13	16	13	16	Up	Up	3	2	0	84.94659	85.100555	DoNothing	True		5
193	13	489	519	15	8	16	9	Right	Right			0	90.77905	90.64323	StepForward	True		
193	24	395	425	12	5	13	5	Right	Right			0	66.148865	65.67538	StepForward	True		
193	19	87	87	2	27	2	27	Left	Left	2	2	0	76.29044	75.87479	DoNothing	True		8
193	5	501	471	16	21	16	21	Left	Left			0	109.7722	110.263016	StepForward	True		
193	8	356	356	12	26	11	26	Up	Up	3	3	0	75.46877	75.63461	DoNothing	True		1
193	17	36	36	1	6	1	6	Left	Left	1	1	0	94.89809	94.903114	DoNothing	True		3
193	16	746	746	24	26	24	26	Up	Up	3	3	0	38.789047	38.554977	DoNothing	True		8
193	25	55	54	1	25	1	25	Down	Down	8	8	0	32.644306	32.28752	StepForward	True		
193	27	47	47	1	17	1	17	Down	Down	8	8	0	93.27539	93.486084	DoNothing	True		1
193	6	268	268	7	28	8	28	Left	Left	1	1	0	58.14677	57.963608	DoNothing	True		7
193	2	415	414	13	26	13	25	Down	Down	6	6	0	66.267075	66.409775	StepForward	True		
193	1	39	39	1	9	1	9	Down	Down	1	1	0	92.656715	92.571365	TurnLeft	True		
193	21	304	304	10	4	10	4	Up	Up			0	109.30638	110.352036	DoNothing	True		3
193	12	491	461	16	11	16	11	Left	Left			0	78.233116	77.91893	StepForward	True		
193	3	852	852	28	12	28	12	Right	Right	1	1	0	92.096855	91.75419	DoNothing	True		10
193	26	238	237	7	28	7	28	Down	Down	6	6	0	36.72377	36.782616	StepForward	True		
193	22	428	428	15	9	14	8	Up	Up			0	107.283195	105.2553	DoNothing	True		4
193	15	859	859	27	20	28	19	Right	Right	1	1	0	56.043434	56.176067	DoNothing	True		9
193	9	437	437	15	17	14	17	Up	Up	7	7	0	66.58987	66.62893	DoNothing	True		6
194	3	852	852	28	13	28	12	Right	Right	1	1	0	91.88719	91.75419	DoNothing	True		10
194	28	34	34	1	5	1	4	Down	Down	2	1	0	45.745113	45.709133	TurnLeft	True		
194	21	304	304	10	4	10	4	Up	Up			0	110.31317	110.352036	DoNothing	True		3
194	15	859	859	28	19	28	19	Right	Right	1	1	0	56.568825	56.176067	DoNothing	True		9
194	0	842	842	28	2	28	2	Down	Down	2	2	0	35.991707	35.569878	DoNothing	True		12
194	12	461	431	15	11	15	11	Left	Left			0	33.76463	33.51446	StepForward	True		
194	26	237	236	7	27	7	27	Down	Down	5	5	0	58.847218	58.306656	StepForward	True		
194	23	38	38	1	8	1	8	Left	Left	1	1	0	77.923584	77.69281	DoNothing	True		2
194	17	36	36	1	5	1	6	Left	Left	1	1	0	94.95409	94.903114	DoNothing	True		3
194	29	555	556	19	15	18	15	Right	Right	6	6	0	30.812351	31.02016	StepForward	True		
194	22	428	428	12	8	14	8	Up	Up	3	3	0	104.79887	105.2553	DoNothing	True		4
194	27	47	47	1	17	1	17	Down	Down	8	8	0	93.150635	93.486084	DoNothing	True		1
194	11	406	406	13	15	13	16	Up	Up	3	3	0	84.94653	85.100555	DoNothing	True		5
194	10	628	628	20	28	20	28	Left	Left	5	5	0	81.63229	81.80008	DoNothing	True		7
194	18	696	696	23	6	23	6	Left	Left			0	103.43844	103.85115	DoNothing	True		11
194	20	77	77	2	18	2	17	Up	Up	3	3	0	96.096725	95.942986	DoNothing	True		1
194	24	425	455	14	5	14	5	Right	Right	10	10	0	67.18502	66.968704	StepForward	True		
194	19	87	87	2	27	2	27	Left	Left	2	1	0	75.7387	75.87479	DoNothing	True		8
194	14	137	137	4	17	4	17	Left	Left	1	1	0	32.704002	32.93913	DoNothing	True		1
194	16	746	746	24	27	24	26	Up	Up	3	3	0	38.728092	38.554977	DoNothing	True		8
194	5	471	471	15	21	15	21	Left	Left			0	108.1631	106.980774	TurnRight	True		
194	6	268	268	8	28	8	28	Left	Left	7	7	0	58.086647	57.963608	DoNothing	True		7
194	13	519	549	17	9	17	9	Right	Right			0	103.21891	101.18371	StepForward	True		
